"nuts2";"freq";"date"
7;1874;2020-03-28 18:00:00
8;554;2020-03-28 18:00:00
9;1075;2020-03-28 18:00:00
1;152;2020-03-28 19:00:00
2;223;2020-03-28 19:00:00
3;1275;2020-03-28 19:00:00
4;1383;2020-03-28 19:00:00
5;774;2020-03-28 19:00:00
6;872;2020-03-28 19:00:00
7;1878;2020-03-28 19:00:00
8;556;2020-03-28 19:00:00
9;1075;2020-03-28 19:00:00
1;153;2020-03-28 20:00:00
2;223;2020-03-28 20:00:00
3;1276;2020-03-28 20:00:00
4;1385;2020-03-28 20:00:00
5;776;2020-03-28 20:00:00
6;873;2020-03-28 20:00:00
7;1904;2020-03-28 20:00:00
8;556;2020-03-28 20:00:00
9;1087;2020-03-28 20:00:00
1;153;2020-03-28 21:00:00
2;223;2020-03-28 21:00:00
3;1276;2020-03-28 21:00:00
4;1390;2020-03-28 21:00:00
5;793;2020-03-28 21:00:00
6;873;2020-03-28 21:00:00
7;1907;2020-03-28 21:00:00
8;556;2020-03-28 21:00:00
9;1087;2020-03-28 21:00:00
1;153;2020-03-28 22:00:00
2;223;2020-03-28 22:00:00
3;1276;2020-03-28 22:00:00
4;1391;2020-03-28 22:00:00
5;793;2020-03-28 22:00:00
6;873;2020-03-28 22:00:00
7;1907;2020-03-28 22:00:00
8;556;2020-03-28 22:00:00
9;1087;2020-03-28 22:00:00
1;153;2020-03-28 23:00:00
2;223;2020-03-28 23:00:00
3;1276;2020-03-28 23:00:00
4;1391;2020-03-28 23:00:00
5;793;2020-03-28 23:00:00
6;873;2020-03-28 23:00:00
7;1907;2020-03-28 23:00:00
8;568;2020-03-28 23:00:00
9;1087;2020-03-28 23:00:00
