"nuts2";"freq";"date"
5;1079;2020-04-06 06:00:00
6;1312;2020-04-06 06:00:00
7;2739;2020-04-06 06:00:00
8;746;2020-04-06 06:00:00
9;1704;2020-04-06 06:00:00
1;228;2020-04-06 07:00:00
2;319;2020-04-06 07:00:00
3;1904;2020-04-06 07:00:00
4;1953;2020-04-06 07:00:00
5;1079;2020-04-06 07:00:00
6;1312;2020-04-06 07:00:00
7;2739;2020-04-06 07:00:00
8;746;2020-04-06 07:00:00
9;1704;2020-04-06 07:00:00
1;228;2020-04-06 08:00:00
2;319;2020-04-06 08:00:00
3;1927;2020-04-06 08:00:00
4;1953;2020-04-06 08:00:00
5;1079;2020-04-06 08:00:00
6;1312;2020-04-06 08:00:00
7;2739;2020-04-06 08:00:00
8;746;2020-04-06 08:00:00
9;1705;2020-04-06 08:00:00
1;228;2020-04-06 09:00:00
2;322;2020-04-06 09:00:00
3;1931;2020-04-06 09:00:00
4;1954;2020-04-06 09:00:00
5;1079;2020-04-06 09:00:00
6;1312;2020-04-06 09:00:00
7;2742;2020-04-06 09:00:00
8;746;2020-04-06 09:00:00
9;1712;2020-04-06 09:00:00
1;228;2020-04-06 10:00:00
2;330;2020-04-06 10:00:00
3;1942;2020-04-06 10:00:00
4;1955;2020-04-06 10:00:00
5;1077;2020-04-06 10:00:00
6;1312;2020-04-06 10:00:00
7;2756;2020-04-06 10:00:00
8;746;2020-04-06 10:00:00
9;1712;2020-04-06 10:00:00
1;228;2020-04-06 11:00:00
2;330;2020-04-06 11:00:00
3;1949;2020-04-06 11:00:00
4;1956;2020-04-06 11:00:00
5;1077;2020-04-06 11:00:00
6;1312;2020-04-06 11:00:00
7;2758;2020-04-06 11:00:00
8;746;2020-04-06 11:00:00
9;1716;2020-04-06 11:00:00
1;228;2020-04-06 12:00:00
2;330;2020-04-06 12:00:00
3;1952;2020-04-06 12:00:00
4;1958;2020-04-06 12:00:00
5;1077;2020-04-06 12:00:00
6;1310;2020-04-06 12:00:00
7;2763;2020-04-06 12:00:00
8;746;2020-04-06 12:00:00
9;1719;2020-04-06 12:00:00
1;228;2020-04-06 13:00:00
2;332;2020-04-06 13:00:00
3;1959;2020-04-06 13:00:00
4;1959;2020-04-06 13:00:00
5;1077;2020-04-06 13:00:00
6;1323;2020-04-06 13:00:00
7;2766;2020-04-06 13:00:00
8;746;2020-04-06 13:00:00
9;1719;2020-04-06 13:00:00
1;228;2020-04-06 14:00:00
2;332;2020-04-06 14:00:00
3;1977;2020-04-06 14:00:00
4;1962;2020-04-06 14:00:00
5;1077;2020-04-06 14:00:00
6;1338;2020-04-06 14:00:00
7;2767;2020-04-06 14:00:00
8;746;2020-04-06 14:00:00
9;1735;2020-04-06 14:00:00
1;228;2020-04-06 15:00:00
2;328;2020-04-06 15:00:00
3;1994;2020-04-06 15:00:00
4;1963;2020-04-06 15:00:00
5;1083;2020-04-06 15:00:00
6;1339;2020-04-06 15:00:00
7;2774;2020-04-06 15:00:00
8;754;2020-04-06 15:00:00
9;1743;2020-04-06 15:00:00
1;231;2020-04-06 16:00:00
2;330;2020-04-06 16:00:00
3;2004;2020-04-06 16:00:00
4;1964;2020-04-06 16:00:00
5;1083;2020-04-06 16:00:00
6;1346;2020-04-06 16:00:00
7;2778;2020-04-06 16:00:00
8;756;2020-04-06 16:00:00
9;1744;2020-04-06 16:00:00
1;232;2020-04-06 17:00:00
2;329;2020-04-06 17:00:00
3;2004;2020-04-06 17:00:00
4;1971;2020-04-06 17:00:00
5;1085;2020-04-06 17:00:00
6;1349;2020-04-06 17:00:00
7;2780;2020-04-06 17:00:00
8;756;2020-04-06 17:00:00
9;1755;2020-04-06 17:00:00
1;232;2020-04-06 18:00:00
2;329;2020-04-06 18:00:00
3;2005;2020-04-06 18:00:00
4;1971;2020-04-06 18:00:00
5;1085;2020-04-06 18:00:00
6;1349;2020-04-06 18:00:00
7;2781;2020-04-06 18:00:00
8;756;2020-04-06 18:00:00
9;1759;2020-04-06 18:00:00
1;232;2020-04-06 19:00:00
2;329;2020-04-06 19:00:00
3;2007;2020-04-06 19:00:00
4;1972;2020-04-06 19:00:00
5;1085;2020-04-06 19:00:00
6;1351;2020-04-06 19:00:00
7;2784;2020-04-06 19:00:00
8;756;2020-04-06 19:00:00
9;1764;2020-04-06 19:00:00
1;232;2020-04-06 20:00:00
2;329;2020-04-06 20:00:00
3;2007;2020-04-06 20:00:00
4;1972;2020-04-06 20:00:00
5;1085;2020-04-06 20:00:00
6;1351;2020-04-06 20:00:00
7;2784;2020-04-06 20:00:00
8;758;2020-04-06 20:00:00
9;1768;2020-04-06 20:00:00
1;232;2020-04-06 21:00:00
2;329;2020-04-06 21:00:00
3;2010;2020-04-06 21:00:00
4;1974;2020-04-06 21:00:00
5;1085;2020-04-06 21:00:00
6;1351;2020-04-06 21:00:00
7;2784;2020-04-06 21:00:00
8;758;2020-04-06 21:00:00
9;1770;2020-04-06 21:00:00
1;232;2020-04-06 22:00:00
2;329;2020-04-06 22:00:00
3;2010;2020-04-06 22:00:00
4;1974;2020-04-06 22:00:00
5;1085;2020-04-06 22:00:00
6;1351;2020-04-06 22:00:00
7;2784;2020-04-06 22:00:00
8;760;2020-04-06 22:00:00
9;1770;2020-04-06 22:00:00
1;232;2020-04-06 23:00:00
2;329;2020-04-06 23:00:00
3;2010;2020-04-06 23:00:00
4;1974;2020-04-06 23:00:00
5;1085;2020-04-06 23:00:00
6;1351;2020-04-06 23:00:00
7;2786;2020-04-06 23:00:00
8;760;2020-04-06 23:00:00
9;1770;2020-04-06 23:00:00
