"datum";"freq"
2020-03-11;325
2020-03-12;453
2020-03-13;643
2020-03-14;827
2020-03-15;1038
2020-03-16;1327
2020-03-17;1677
2020-03-18;2102
2020-03-19;2575
2020-03-20;3118
2020-03-21;3566
2020-03-22;4205
2020-03-23;5022
2020-03-24;5827
2020-03-25;6490
2020-03-26;7452
2020-03-27;8248
2020-03-28;8801
2020-03-29;9263
2020-03-30;9962
2020-03-31;10518
2020-04-01;11008
2020-04-02;11389
2020-04-03;11770
2020-04-04;12054
2020-04-05;12241
2020-04-06;12490
2020-04-07;12792
2020-04-08;12989
