"nuts2","freq","date"
1,187,2020-04-01 12:00:00
2,289,2020-04-01 12:00:00
3,1683,2020-04-01 12:00:00
4,1662,2020-04-01 12:00:00
5,950,2020-04-01 12:00:00
6,1085,2020-04-01 12:00:00
7,2404,2020-04-01 12:00:00
8,666,2020-04-01 12:00:00
9,1461,2020-04-01 12:00:00
1,188,2020-04-01 13:00:00
2,290,2020-04-01 13:00:00
3,1685,2020-04-01 13:00:00
4,1662,2020-04-01 13:00:00
5,950,2020-04-01 13:00:00
6,1093,2020-04-01 13:00:00
7,2410,2020-04-01 13:00:00
8,666,2020-04-01 13:00:00
9,1474,2020-04-01 13:00:00
1,188,2020-04-01 14:00:00
2,294,2020-04-01 14:00:00
3,1685,2020-04-01 14:00:00
4,1665,2020-04-01 14:00:00
5,950,2020-04-01 14:00:00
6,1098,2020-04-01 14:00:00
7,2412,2020-04-01 14:00:00
8,666,2020-04-01 14:00:00
9,1486,2020-04-01 14:00:00
1,188,2020-04-01 15:00:00
2,293,2020-04-01 15:00:00
3,1685,2020-04-01 15:00:00
4,1671,2020-04-01 15:00:00
5,955,2020-04-01 15:00:00
6,1113,2020-04-01 15:00:00
7,2414,2020-04-01 15:00:00
8,666,2020-04-01 15:00:00
9,1497,2020-04-01 15:00:00
1,188,2020-04-01 16:00:00
2,294,2020-04-01 16:00:00
3,1686,2020-04-01 16:00:00
4,1671,2020-04-01 16:00:00
5,955,2020-04-01 16:00:00
6,1119,2020-04-01 16:00:00
7,2422,2020-04-01 16:00:00
8,669,2020-04-01 16:00:00
9,1497,2020-04-01 16:00:00
1,188,2020-04-01 17:00:00
2,294,2020-04-01 17:00:00
3,1686,2020-04-01 17:00:00
4,1691,2020-04-01 17:00:00
5,967,2020-04-01 17:00:00
6,1119,2020-04-01 17:00:00
7,2434,2020-04-01 17:00:00
8,669,2020-04-01 17:00:00
9,1505,2020-04-01 17:00:00
1,188,2020-04-01 18:00:00
2,293,2020-04-01 18:00:00
3,1687,2020-04-01 18:00:00
4,1698,2020-04-01 18:00:00
5,967,2020-04-01 18:00:00
6,1120,2020-04-01 18:00:00
7,2434,2020-04-01 18:00:00
8,669,2020-04-01 18:00:00
9,1529,2020-04-01 18:00:00
1,188,2020-04-01 19:00:00
2,293,2020-04-01 19:00:00
3,1687,2020-04-01 19:00:00
4,1718,2020-04-01 19:00:00
5,973,2020-04-01 19:00:00
6,1125,2020-04-01 19:00:00
7,2452,2020-04-01 19:00:00
8,669,2020-04-01 19:00:00
9,1531,2020-04-01 19:00:00
1,188,2020-04-01 20:00:00
2,293,2020-04-01 20:00:00
3,1687,2020-04-01 20:00:00
4,1728,2020-04-01 20:00:00
5,973,2020-04-01 20:00:00
6,1125,2020-04-01 20:00:00
7,2452,2020-04-01 20:00:00
8,671,2020-04-01 20:00:00
9,1546,2020-04-01 20:00:00
1,188,2020-04-01 21:00:00
2,293,2020-04-01 21:00:00
3,1687,2020-04-01 21:00:00
4,1729,2020-04-01 21:00:00
5,976,2020-04-01 21:00:00
6,1125,2020-04-01 21:00:00
7,2452,2020-04-01 21:00:00
8,671,2020-04-01 21:00:00
9,1547,2020-04-01 21:00:00
1,188,2020-04-01 22:00:00
2,293,2020-04-01 22:00:00
3,1689,2020-04-01 22:00:00
4,1733,2020-04-01 22:00:00
5,977,2020-04-01 22:00:00
6,1125,2020-04-01 22:00:00
7,2453,2020-04-01 22:00:00
8,674,2020-04-01 22:00:00
9,1547,2020-04-01 22:00:00
1,198,2020-04-01 23:00:00
2,293,2020-04-01 23:00:00
3,1689,2020-04-01 23:00:00
4,1739,2020-04-01 23:00:00
5,993,2020-04-01 23:00:00
6,1125,2020-04-01 23:00:00
7,2453,2020-04-01 23:00:00
8,674,2020-04-01 23:00:00
9,1547,2020-04-01 23:00:00
