"bkz";"freq";"date"
101;1;2020-03-22 00:00:00
103;7;2020-03-22 00:00:00
105;3;2020-03-22 00:00:00
106;5;2020-03-22 00:00:00
107;17;2020-03-22 00:00:00
108;3;2020-03-22 00:00:00
109;18;2020-03-22 00:00:00
201;20;2020-03-22 00:00:00
202;11;2020-03-22 00:00:00
203;2;2020-03-22 00:00:00
204;9;2020-03-22 00:00:00
205;3;2020-03-22 00:00:00
206;10;2020-03-22 00:00:00
207;12;2020-03-22 00:00:00
208;22;2020-03-22 00:00:00
209;7;2020-03-22 00:00:00
210;1;2020-03-22 00:00:00
301;2;2020-03-22 00:00:00
302;14;2020-03-22 00:00:00
303;2;2020-03-22 00:00:00
304;7;2020-03-22 00:00:00
305;66;2020-03-22 00:00:00
306;14;2020-03-22 00:00:00
307;13;2020-03-22 00:00:00
308;6;2020-03-22 00:00:00
309;1;2020-03-22 00:00:00
310;2;2020-03-22 00:00:00
312;61;2020-03-22 00:00:00
313;17;2020-03-22 00:00:00
314;7;2020-03-22 00:00:00
315;18;2020-03-22 00:00:00
316;22;2020-03-22 00:00:00
317;41;2020-03-22 00:00:00
318;30;2020-03-22 00:00:00
319;36;2020-03-22 00:00:00
320;4;2020-03-22 00:00:00
321;52;2020-03-22 00:00:00
322;3;2020-03-22 00:00:00
323;3;2020-03-22 00:00:00
325;1;2020-03-22 00:00:00
401;86;2020-03-22 00:00:00
402;9;2020-03-22 00:00:00
403;22;2020-03-22 00:00:00
404;12;2020-03-22 00:00:00
405;7;2020-03-22 00:00:00
406;33;2020-03-22 00:00:00
407;17;2020-03-22 00:00:00
408;12;2020-03-22 00:00:00
409;15;2020-03-22 00:00:00
410;62;2020-03-22 00:00:00
411;88;2020-03-22 00:00:00
412;13;2020-03-22 00:00:00
413;40;2020-03-22 00:00:00
414;16;2020-03-22 00:00:00
415;25;2020-03-22 00:00:00
416;86;2020-03-22 00:00:00
417;33;2020-03-22 00:00:00
418;30;2020-03-22 00:00:00
