"nuts2","freq","date"
1,260,2020-04-12 11:00:00
2,383,2020-04-12 11:00:00
3,2302,2020-04-12 11:00:00
4,2119,2020-04-12 11:00:00
5,1157,2020-04-12 11:00:00
6,1525,2020-04-12 11:00:00
7,3269,2020-04-12 11:00:00
8,826,2020-04-12 11:00:00
9,1997,2020-04-12 11:00:00
1,260,2020-04-12 12:00:00
2,384,2020-04-12 12:00:00
3,2324,2020-04-12 12:00:00
4,2120,2020-04-12 12:00:00
5,1157,2020-04-12 12:00:00
6,1526,2020-04-12 12:00:00
7,3272,2020-04-12 12:00:00
8,826,2020-04-12 12:00:00
9,1996,2020-04-12 12:00:00
1,260,2020-04-12 13:00:00
2,384,2020-04-12 13:00:00
3,2324,2020-04-12 13:00:00
4,2119,2020-04-12 13:00:00
5,1157,2020-04-12 13:00:00
6,1530,2020-04-12 13:00:00
7,3277,2020-04-12 13:00:00
8,829,2020-04-12 13:00:00
9,1997,2020-04-12 13:00:00
1,260,2020-04-12 14:00:00
2,384,2020-04-12 14:00:00
3,2325,2020-04-12 14:00:00
4,2120,2020-04-12 14:00:00
5,1157,2020-04-12 14:00:00
6,1537,2020-04-12 14:00:00
7,3277,2020-04-12 14:00:00
8,830,2020-04-12 14:00:00
9,2000,2020-04-12 14:00:00
1,260,2020-04-12 15:00:00
2,384,2020-04-12 15:00:00
3,2325,2020-04-12 15:00:00
4,2120,2020-04-12 15:00:00
5,1159,2020-04-12 15:00:00
6,1538,2020-04-12 15:00:00
7,3278,2020-04-12 15:00:00
8,830,2020-04-12 15:00:00
9,2000,2020-04-12 15:00:00
1,260,2020-04-12 16:00:00
2,384,2020-04-12 16:00:00
3,2325,2020-04-12 16:00:00
4,2122,2020-04-12 16:00:00
5,1161,2020-04-12 16:00:00
6,1548,2020-04-12 16:00:00
7,3278,2020-04-12 16:00:00
8,831,2020-04-12 16:00:00
9,2000,2020-04-12 16:00:00
1,260,2020-04-12 17:00:00
2,384,2020-04-12 17:00:00
3,2325,2020-04-12 17:00:00
4,2122,2020-04-12 17:00:00
5,1168,2020-04-12 17:00:00
6,1549,2020-04-12 17:00:00
7,3278,2020-04-12 17:00:00
8,831,2020-04-12 17:00:00
9,2001,2020-04-12 17:00:00
1,261,2020-04-12 18:00:00
2,385,2020-04-12 18:00:00
3,2324,2020-04-12 18:00:00
4,2122,2020-04-12 18:00:00
5,1169,2020-04-12 18:00:00
6,1553,2020-04-12 18:00:00
7,3278,2020-04-12 18:00:00
8,831,2020-04-12 18:00:00
9,2003,2020-04-12 18:00:00
1,266,2020-04-12 19:00:00
2,385,2020-04-12 19:00:00
3,2324,2020-04-12 19:00:00
4,2122,2020-04-12 19:00:00
5,1169,2020-04-12 19:00:00
6,1553,2020-04-12 19:00:00
7,3278,2020-04-12 19:00:00
8,831,2020-04-12 19:00:00
9,2008,2020-04-12 19:00:00
1,266,2020-04-12 20:00:00
2,385,2020-04-12 20:00:00
3,2324,2020-04-12 20:00:00
4,2122,2020-04-12 20:00:00
5,1169,2020-04-12 20:00:00
6,1553,2020-04-12 20:00:00
7,3278,2020-04-12 20:00:00
8,831,2020-04-12 20:00:00
9,2008,2020-04-12 20:00:00
