"bkz";"freq";"date"
101;1;2020-03-21 19:45:00
103;7;2020-03-21 19:45:00
105;3;2020-03-21 19:45:00
106;5;2020-03-21 19:45:00
107;17;2020-03-21 19:45:00
108;3;2020-03-21 19:45:00
109;18;2020-03-21 19:45:00
201;20;2020-03-21 19:45:00
202;11;2020-03-21 19:45:00
203;2;2020-03-21 19:45:00
204;9;2020-03-21 19:45:00
205;3;2020-03-21 19:45:00
206;10;2020-03-21 19:45:00
207;7;2020-03-21 19:45:00
208;15;2020-03-21 19:45:00
209;6;2020-03-21 19:45:00
210;1;2020-03-21 19:45:00
301;2;2020-03-21 19:45:00
302;14;2020-03-21 19:45:00
303;2;2020-03-21 19:45:00
304;7;2020-03-21 19:45:00
305;59;2020-03-21 19:45:00
306;12;2020-03-21 19:45:00
307;12;2020-03-21 19:45:00
308;6;2020-03-21 19:45:00
309;1;2020-03-21 19:45:00
310;2;2020-03-21 19:45:00
312;61;2020-03-21 19:45:00
313;14;2020-03-21 19:45:00
314;7;2020-03-21 19:45:00
315;13;2020-03-21 19:45:00
316;21;2020-03-21 19:45:00
317;41;2020-03-21 19:45:00
318;28;2020-03-21 19:45:00
319;34;2020-03-21 19:45:00
320;3;2020-03-21 19:45:00
321;50;2020-03-21 19:45:00
322;3;2020-03-21 19:45:00
323;2;2020-03-21 19:45:00
401;82;2020-03-21 19:45:00
402;9;2020-03-21 19:45:00
403;22;2020-03-21 19:45:00
404;12;2020-03-21 19:45:00
405;7;2020-03-21 19:45:00
406;31;2020-03-21 19:45:00
407;17;2020-03-21 19:45:00
408;12;2020-03-21 19:45:00
409;15;2020-03-21 19:45:00
410;59;2020-03-21 19:45:00
411;85;2020-03-21 19:45:00
412;13;2020-03-21 19:45:00
413;40;2020-03-21 19:45:00
414;16;2020-03-21 19:45:00
415;25;2020-03-21 19:45:00
416;86;2020-03-21 19:45:00
417;33;2020-03-21 19:45:00
418;30;2020-03-21 19:45:00
501;40;2020-03-21 19:45:00
502;5;2020-03-21 19:45:00
503;32;2020-03-21 19:45:00
504;72;2020-03-21 19:45:00
505;2;2020-03-21 19:45:00
506;49;2020-03-21 19:45:00
601;97;2020-03-21 19:45:00
603;8;2020-03-21 19:45:00
606;36;2020-03-21 19:45:00
610;47;2020-03-21 19:45:00
611;7;2020-03-21 19:45:00
612;26;2020-03-21 19:45:00
614;1;2020-03-21 19:45:00
616;11;2020-03-21 19:45:00
617;39;2020-03-21 19:45:00
620;15;2020-03-21 19:45:00
621;8;2020-03-21 19:45:00
622;73;2020-03-21 19:45:00
623;21;2020-03-21 19:45:00
701;119;2020-03-21 19:45:00
702;33;2020-03-21 19:45:00
703;72;2020-03-21 19:45:00
704;23;2020-03-21 19:45:00
705;33;2020-03-21 19:45:00
706;224;2020-03-21 19:45:00
707;37;2020-03-21 19:45:00
708;6;2020-03-21 19:45:00
709;31;2020-03-21 19:45:00
801;74;2020-03-21 19:45:00
802;54;2020-03-21 19:45:00
803;29;2020-03-21 19:45:00
804;75;2020-03-21 19:45:00
900;359;2020-03-21 19:45:00
101;1;2020-03-21 20:00:00
103;7;2020-03-21 20:00:00
105;3;2020-03-21 20:00:00
106;5;2020-03-21 20:00:00
107;17;2020-03-21 20:00:00
108;3;2020-03-21 20:00:00
109;18;2020-03-21 20:00:00
201;20;2020-03-21 20:00:00
202;11;2020-03-21 20:00:00
203;2;2020-03-21 20:00:00
204;9;2020-03-21 20:00:00
205;3;2020-03-21 20:00:00
206;10;2020-03-21 20:00:00
207;8;2020-03-21 20:00:00
208;21;2020-03-21 20:00:00
209;6;2020-03-21 20:00:00
210;1;2020-03-21 20:00:00
301;2;2020-03-21 20:00:00
302;14;2020-03-21 20:00:00
303;2;2020-03-21 20:00:00
304;7;2020-03-21 20:00:00
305;60;2020-03-21 20:00:00
306;14;2020-03-21 20:00:00
307;12;2020-03-21 20:00:00
308;6;2020-03-21 20:00:00
309;1;2020-03-21 20:00:00
310;2;2020-03-21 20:00:00
312;61;2020-03-21 20:00:00
313;15;2020-03-21 20:00:00
314;7;2020-03-21 20:00:00
315;13;2020-03-21 20:00:00
316;21;2020-03-21 20:00:00
317;41;2020-03-21 20:00:00
318;28;2020-03-21 20:00:00
319;36;2020-03-21 20:00:00
320;3;2020-03-21 20:00:00
321;50;2020-03-21 20:00:00
322;3;2020-03-21 20:00:00
323;2;2020-03-21 20:00:00
325;1;2020-03-21 20:00:00
401;83;2020-03-21 20:00:00
