"nuts2","freq","date"
9,443,2020-03-23 01:30:00
1,64,2020-03-23 01:45:00
2,113,2020-03-23 01:45:00
3,511,2020-03-23 01:45:00
4,681,2020-03-23 01:45:00
5,354,2020-03-23 01:45:00
6,446,2020-03-23 01:45:00
7,676,2020-03-23 01:45:00
8,294,2020-03-23 01:45:00
9,443,2020-03-23 01:45:00
1,64,2020-03-23 02:00:00
2,113,2020-03-23 02:00:00
3,511,2020-03-23 02:00:00
4,681,2020-03-23 02:00:00
5,354,2020-03-23 02:00:00
6,446,2020-03-23 02:00:00
7,676,2020-03-23 02:00:00
8,294,2020-03-23 02:00:00
9,443,2020-03-23 02:00:00
1,64,2020-03-23 02:15:00
2,113,2020-03-23 02:15:00
3,511,2020-03-23 02:15:00
4,681,2020-03-23 02:15:00
5,354,2020-03-23 02:15:00
6,446,2020-03-23 02:15:00
7,676,2020-03-23 02:15:00
8,294,2020-03-23 02:15:00
9,443,2020-03-23 02:15:00
1,64,2020-03-23 02:30:00
2,113,2020-03-23 02:30:00
3,511,2020-03-23 02:30:00
4,681,2020-03-23 02:30:00
5,354,2020-03-23 02:30:00
6,446,2020-03-23 02:30:00
7,676,2020-03-23 02:30:00
8,294,2020-03-23 02:30:00
9,443,2020-03-23 02:30:00
1,64,2020-03-23 02:45:00
2,113,2020-03-23 02:45:00
3,511,2020-03-23 02:45:00
4,681,2020-03-23 02:45:00
5,354,2020-03-23 02:45:00
6,446,2020-03-23 02:45:00
7,676,2020-03-23 02:45:00
8,294,2020-03-23 02:45:00
9,443,2020-03-23 02:45:00
1,64,2020-03-23 03:00:00
2,113,2020-03-23 03:00:00
3,511,2020-03-23 03:00:00
4,681,2020-03-23 03:00:00
5,354,2020-03-23 03:00:00
6,446,2020-03-23 03:00:00
7,676,2020-03-23 03:00:00
8,294,2020-03-23 03:00:00
9,443,2020-03-23 03:00:00
1,64,2020-03-23 03:15:00
2,113,2020-03-23 03:15:00
3,511,2020-03-23 03:15:00
4,681,2020-03-23 03:15:00
5,354,2020-03-23 03:15:00
6,446,2020-03-23 03:15:00
7,676,2020-03-23 03:15:00
8,294,2020-03-23 03:15:00
9,444,2020-03-23 03:15:00
1,64,2020-03-23 03:30:00
2,113,2020-03-23 03:30:00
3,511,2020-03-23 03:30:00
4,681,2020-03-23 03:30:00
5,354,2020-03-23 03:30:00
6,446,2020-03-23 03:30:00
7,676,2020-03-23 03:30:00
8,294,2020-03-23 03:30:00
9,445,2020-03-23 03:30:00
1,64,2020-03-23 03:45:00
2,113,2020-03-23 03:45:00
3,511,2020-03-23 03:45:00
4,681,2020-03-23 03:45:00
5,354,2020-03-23 03:45:00
6,446,2020-03-23 03:45:00
7,676,2020-03-23 03:45:00
8,294,2020-03-23 03:45:00
9,445,2020-03-23 03:45:00
1,64,2020-03-23 04:00:00
2,113,2020-03-23 04:00:00
3,511,2020-03-23 04:00:00
4,681,2020-03-23 04:00:00
5,354,2020-03-23 04:00:00
6,446,2020-03-23 04:00:00
7,676,2020-03-23 04:00:00
8,294,2020-03-23 04:00:00
9,445,2020-03-23 04:00:00
1,64,2020-03-23 04:15:00
2,113,2020-03-23 04:15:00
3,511,2020-03-23 04:15:00
4,681,2020-03-23 04:15:00
5,354,2020-03-23 04:15:00
6,446,2020-03-23 04:15:00
7,676,2020-03-23 04:15:00
8,294,2020-03-23 04:15:00
9,445,2020-03-23 04:15:00
1,64,2020-03-23 04:30:00
2,113,2020-03-23 04:30:00
3,511,2020-03-23 04:30:00
4,681,2020-03-23 04:30:00
5,354,2020-03-23 04:30:00
6,446,2020-03-23 04:30:00
7,676,2020-03-23 04:30:00
8,294,2020-03-23 04:30:00
9,445,2020-03-23 04:30:00
1,64,2020-03-23 04:45:00
2,113,2020-03-23 04:45:00
3,511,2020-03-23 04:45:00
4,681,2020-03-23 04:45:00
5,354,2020-03-23 04:45:00
6,446,2020-03-23 04:45:00
7,676,2020-03-23 04:45:00
8,294,2020-03-23 04:45:00
9,445,2020-03-23 04:45:00
1,64,2020-03-23 05:00:00
2,113,2020-03-23 05:00:00
3,511,2020-03-23 05:00:00
4,681,2020-03-23 05:00:00
5,354,2020-03-23 05:00:00
6,446,2020-03-23 05:00:00
7,676,2020-03-23 05:00:00
8,294,2020-03-23 05:00:00
9,445,2020-03-23 05:00:00
1,64,2020-03-23 05:15:00
2,113,2020-03-23 05:15:00
3,511,2020-03-23 05:15:00
4,681,2020-03-23 05:15:00
5,354,2020-03-23 05:15:00
6,446,2020-03-23 05:15:00
7,676,2020-03-23 05:15:00
8,294,2020-03-23 05:15:00
9,445,2020-03-23 05:15:00
1,64,2020-03-23 05:30:00
2,113,2020-03-23 05:30:00
3,511,2020-03-23 05:30:00
4,681,2020-03-23 05:30:00
5,354,2020-03-23 05:30:00
6,446,2020-03-23 05:30:00
7,676,2020-03-23 05:30:00
8,294,2020-03-23 05:30:00
9,445,2020-03-23 05:30:00
1,64,2020-03-23 05:45:00
2,113,2020-03-23 05:45:00
3,511,2020-03-23 05:45:00
4,681,2020-03-23 05:45:00
5,354,2020-03-23 05:45:00
6,446,2020-03-23 05:45:00
7,676,2020-03-23 05:45:00
8,294,2020-03-23 05:45:00
9,445,2020-03-23 05:45:00
1,64,2020-03-23 06:00:00
2,113,2020-03-23 06:00:00
3,511,2020-03-23 06:00:00
4,681,2020-03-23 06:00:00
5,354,2020-03-23 06:00:00
6,446,2020-03-23 06:00:00
7,676,2020-03-23 06:00:00
8,294,2020-03-23 06:00:00
9,445,2020-03-23 06:00:00
1,64,2020-03-23 06:15:00
2,113,2020-03-23 06:15:00
3,511,2020-03-23 06:15:00
4,681,2020-03-23 06:15:00
5,354,2020-03-23 06:15:00
6,446,2020-03-23 06:15:00
7,676,2020-03-23 06:15:00
8,294,2020-03-23 06:15:00
9,445,2020-03-23 06:15:00
1,64,2020-03-23 06:30:00
2,113,2020-03-23 06:30:00
3,511,2020-03-23 06:30:00
4,681,2020-03-23 06:30:00
5,354,2020-03-23 06:30:00
6,446,2020-03-23 06:30:00
7,676,2020-03-23 06:30:00
8,294,2020-03-23 06:30:00
9,445,2020-03-23 06:30:00
1,64,2020-03-23 06:45:00
2,113,2020-03-23 06:45:00
3,511,2020-03-23 06:45:00
4,681,2020-03-23 06:45:00
5,354,2020-03-23 06:45:00
6,446,2020-03-23 06:45:00
7,676,2020-03-23 06:45:00
8,294,2020-03-23 06:45:00
9,445,2020-03-23 06:45:00
1,64,2020-03-23 07:00:00
2,113,2020-03-23 07:00:00
3,512,2020-03-23 07:00:00
4,681,2020-03-23 07:00:00
5,354,2020-03-23 07:00:00
6,446,2020-03-23 07:00:00
7,676,2020-03-23 07:00:00
8,294,2020-03-23 07:00:00
9,446,2020-03-23 07:00:00
1,64,2020-03-23 07:15:00
2,113,2020-03-23 07:15:00
3,512,2020-03-23 07:15:00
4,683,2020-03-23 07:15:00
5,354,2020-03-23 07:15:00
6,446,2020-03-23 07:15:00
7,676,2020-03-23 07:15:00
8,294,2020-03-23 07:15:00
9,449,2020-03-23 07:15:00
1,64,2020-03-23 07:30:00
2,113,2020-03-23 07:30:00
3,512,2020-03-23 07:30:00
4,693,2020-03-23 07:30:00
5,354,2020-03-23 07:30:00
6,446,2020-03-23 07:30:00
7,676,2020-03-23 07:30:00
8,294,2020-03-23 07:30:00
9,450,2020-03-23 07:30:00
1,64,2020-03-23 07:45:00
2,113,2020-03-23 07:45:00
3,512,2020-03-23 07:45:00
4,693,2020-03-23 07:45:00
5,354,2020-03-23 07:45:00
6,446,2020-03-23 07:45:00
7,676,2020-03-23 07:45:00
8,294,2020-03-23 07:45:00
9,451,2020-03-23 07:45:00
1,64,2020-03-23 08:00:00
2,113,2020-03-23 08:00:00
3,512,2020-03-23 08:00:00
4,696,2020-03-23 08:00:00
5,358,2020-03-23 08:00:00
6,447,2020-03-23 08:00:00
7,676,2020-03-23 08:00:00
8,294,2020-03-23 08:00:00
9,451,2020-03-23 08:00:00
1,64,2020-03-23 08:15:00
2,113,2020-03-23 08:15:00
3,515,2020-03-23 08:15:00
4,696,2020-03-23 08:15:00
5,358,2020-03-23 08:15:00
6,452,2020-03-23 08:15:00
7,676,2020-03-23 08:15:00
8,294,2020-03-23 08:15:00
9,451,2020-03-23 08:15:00
1,64,2020-03-23 08:30:00
2,114,2020-03-23 08:30:00
3,520,2020-03-23 08:30:00
4,696,2020-03-23 08:30:00
5,358,2020-03-23 08:30:00
6,454,2020-03-23 08:30:00
7,676,2020-03-23 08:30:00
8,294,2020-03-23 08:30:00
9,451,2020-03-23 08:30:00
1,64,2020-03-23 08:45:00
2,114,2020-03-23 08:45:00
3,520,2020-03-23 08:45:00
4,696,2020-03-23 08:45:00
5,358,2020-03-23 08:45:00
6,454,2020-03-23 08:45:00
7,676,2020-03-23 08:45:00
8,297,2020-03-23 08:45:00
9,451,2020-03-23 08:45:00
1,64,2020-03-23 09:00:00
2,115,2020-03-23 09:00:00
3,520,2020-03-23 09:00:00
4,696,2020-03-23 09:00:00
5,358,2020-03-23 09:00:00
6,454,2020-03-23 09:00:00
7,676,2020-03-23 09:00:00
8,297,2020-03-23 09:00:00
9,451,2020-03-23 09:00:00
1,64,2020-03-23 09:15:00
2,115,2020-03-23 09:15:00
3,520,2020-03-23 09:15:00
4,696,2020-03-23 09:15:00
5,358,2020-03-23 09:15:00
6,454,2020-03-23 09:15:00
7,676,2020-03-23 09:15:00
8,297,2020-03-23 09:15:00
9,451,2020-03-23 09:15:00
1,64,2020-03-23 09:30:00
2,115,2020-03-23 09:30:00
3,520,2020-03-23 09:30:00
4,696,2020-03-23 09:30:00
5,358,2020-03-23 09:30:00
6,454,2020-03-23 09:30:00
7,676,2020-03-23 09:30:00
8,302,2020-03-23 09:30:00
9,452,2020-03-23 09:30:00
1,64,2020-03-23 09:45:00
2,115,2020-03-23 09:45:00
3,520,2020-03-23 09:45:00
4,696,2020-03-23 09:45:00
5,358,2020-03-23 09:45:00
6,454,2020-03-23 09:45:00
7,676,2020-03-23 09:45:00
8,309,2020-03-23 09:45:00
9,452,2020-03-23 09:45:00
1,64,2020-03-23 10:00:00
2,115,2020-03-23 10:00:00
3,519,2020-03-23 10:00:00
4,696,2020-03-23 10:00:00
5,358,2020-03-23 10:00:00
6,454,2020-03-23 10:00:00
7,676,2020-03-23 10:00:00
8,309,2020-03-23 10:00:00
9,452,2020-03-23 10:00:00
1,64,2020-03-23 10:15:00
2,115,2020-03-23 10:15:00
3,519,2020-03-23 10:15:00
4,696,2020-03-23 10:15:00
5,358,2020-03-23 10:15:00
6,455,2020-03-23 10:15:00
7,678,2020-03-23 10:15:00
8,309,2020-03-23 10:15:00
9,452,2020-03-23 10:15:00
1,64,2020-03-23 10:30:00
2,115,2020-03-23 10:30:00
3,519,2020-03-23 10:30:00
4,696,2020-03-23 10:30:00
5,362,2020-03-23 10:30:00
6,460,2020-03-23 10:30:00
7,686,2020-03-23 10:30:00
8,309,2020-03-23 10:30:00
9,452,2020-03-23 10:30:00
1,64,2020-03-23 10:45:00
2,119,2020-03-23 10:45:00
3,519,2020-03-23 10:45:00
4,697,2020-03-23 10:45:00
5,362,2020-03-23 10:45:00
6,461,2020-03-23 10:45:00
7,686,2020-03-23 10:45:00
8,309,2020-03-23 10:45:00
9,452,2020-03-23 10:45:00
1,64,2020-03-23 11:00:00
2,121,2020-03-23 11:00:00
3,519,2020-03-23 11:00:00
4,697,2020-03-23 11:00:00
5,362,2020-03-23 11:00:00
6,461,2020-03-23 11:00:00
7,694,2020-03-23 11:00:00
8,309,2020-03-23 11:00:00
9,452,2020-03-23 11:00:00
1,64,2020-03-23 11:15:00
2,121,2020-03-23 11:15:00
3,519,2020-03-23 11:15:00
4,698,2020-03-23 11:15:00
5,362,2020-03-23 11:15:00
6,461,2020-03-23 11:15:00
7,709,2020-03-23 11:15:00
8,309,2020-03-23 11:15:00
9,452,2020-03-23 11:15:00
1,64,2020-03-23 11:30:00
2,121,2020-03-23 11:30:00
3,519,2020-03-23 11:30:00
4,698,2020-03-23 11:30:00
5,362,2020-03-23 11:30:00
6,461,2020-03-23 11:30:00
7,712,2020-03-23 11:30:00
8,309,2020-03-23 11:30:00
9,452,2020-03-23 11:30:00
1,64,2020-03-23 11:45:00
2,121,2020-03-23 11:45:00
3,522,2020-03-23 11:45:00
4,698,2020-03-23 11:45:00
5,362,2020-03-23 11:45:00
6,461,2020-03-23 11:45:00
7,730,2020-03-23 11:45:00
8,309,2020-03-23 11:45:00
9,456,2020-03-23 11:45:00
1,64,2020-03-23 12:00:00
2,121,2020-03-23 12:00:00
3,527,2020-03-23 12:00:00
4,698,2020-03-23 12:00:00
5,362,2020-03-23 12:00:00
6,461,2020-03-23 12:00:00
7,750,2020-03-23 12:00:00
8,319,2020-03-23 12:00:00
9,457,2020-03-23 12:00:00
1,66,2020-03-23 12:15:00
2,121,2020-03-23 12:15:00
3,535,2020-03-23 12:15:00
4,698,2020-03-23 12:15:00
5,362,2020-03-23 12:15:00
6,461,2020-03-23 12:15:00
7,754,2020-03-23 12:15:00
8,319,2020-03-23 12:15:00
9,457,2020-03-23 12:15:00
1,70,2020-03-23 12:30:00
2,121,2020-03-23 12:30:00
3,540,2020-03-23 12:30:00
4,698,2020-03-23 12:30:00
5,362,2020-03-23 12:30:00
6,461,2020-03-23 12:30:00
7,754,2020-03-23 12:30:00
8,319,2020-03-23 12:30:00
9,459,2020-03-23 12:30:00
1,71,2020-03-23 12:45:00
2,121,2020-03-23 12:45:00
3,550,2020-03-23 12:45:00
4,701,2020-03-23 12:45:00
5,362,2020-03-23 12:45:00
6,461,2020-03-23 12:45:00
7,757,2020-03-23 12:45:00
8,319,2020-03-23 12:45:00
9,464,2020-03-23 12:45:00
1,71,2020-03-23 13:00:00
2,121,2020-03-23 13:00:00
3,555,2020-03-23 13:00:00
4,703,2020-03-23 13:00:00
5,362,2020-03-23 13:00:00
6,461,2020-03-23 13:00:00
7,765,2020-03-23 13:00:00
8,319,2020-03-23 13:00:00
9,471,2020-03-23 13:00:00
1,71,2020-03-23 13:15:00
2,122,2020-03-23 13:15:00
3,558,2020-03-23 13:15:00
4,703,2020-03-23 13:15:00
5,363,2020-03-23 13:15:00
6,461,2020-03-23 13:15:00
7,767,2020-03-23 13:15:00
8,319,2020-03-23 13:15:00
9,474,2020-03-23 13:15:00
1,71,2020-03-23 13:30:00
2,122,2020-03-23 13:30:00
3,562,2020-03-23 13:30:00
4,703,2020-03-23 13:30:00
5,363,2020-03-23 13:30:00
6,461,2020-03-23 13:30:00
7,773,2020-03-23 13:30:00
8,319,2020-03-23 13:30:00
9,474,2020-03-23 13:30:00
1,71,2020-03-23 13:45:00
2,122,2020-03-23 13:45:00
3,566,2020-03-23 13:45:00
4,707,2020-03-23 13:45:00
5,363,2020-03-23 13:45:00
6,461,2020-03-23 13:45:00
7,781,2020-03-23 13:45:00
8,319,2020-03-23 13:45:00
9,475,2020-03-23 13:45:00
1,71,2020-03-23 14:00:00
2,122,2020-03-23 14:00:00
3,567,2020-03-23 14:00:00
4,707,2020-03-23 14:00:00
5,363,2020-03-23 14:00:00
6,469,2020-03-23 14:00:00
7,795,2020-03-23 14:00:00
8,323,2020-03-23 14:00:00
9,475,2020-03-23 14:00:00
1,71,2020-03-23 14:15:00
2,122,2020-03-23 14:15:00
3,566,2020-03-23 14:15:00
4,707,2020-03-23 14:15:00
5,372,2020-03-23 14:15:00
6,486,2020-03-23 14:15:00
7,800,2020-03-23 14:15:00
8,323,2020-03-23 14:15:00
9,476,2020-03-23 14:15:00
1,71,2020-03-23 14:30:00
2,122,2020-03-23 14:30:00
3,564,2020-03-23 14:30:00
4,707,2020-03-23 14:30:00
5,372,2020-03-23 14:30:00
6,486,2020-03-23 14:30:00
7,803,2020-03-23 14:30:00
8,323,2020-03-23 14:30:00
9,476,2020-03-23 14:30:00
1,71,2020-03-23 14:45:00
2,122,2020-03-23 14:45:00
3,564,2020-03-23 14:45:00
4,707,2020-03-23 14:45:00
5,372,2020-03-23 14:45:00
6,486,2020-03-23 14:45:00
7,804,2020-03-23 14:45:00
8,323,2020-03-23 14:45:00
9,478,2020-03-23 14:45:00
1,72,2020-03-23 15:00:00
2,123,2020-03-23 15:00:00
3,570,2020-03-23 15:00:00
4,708,2020-03-23 15:00:00
5,372,2020-03-23 15:00:00
6,489,2020-03-23 15:00:00
7,808,2020-03-23 15:00:00
8,323,2020-03-23 15:00:00
9,478,2020-03-23 15:00:00
1,72,2020-03-23 15:15:00
2,130,2020-03-23 15:15:00
3,572,2020-03-23 15:15:00
4,717,2020-03-23 15:15:00
5,371,2020-03-23 15:15:00
6,490,2020-03-23 15:15:00
7,810,2020-03-23 15:15:00
8,327,2020-03-23 15:15:00
9,478,2020-03-23 15:15:00
1,72,2020-03-23 15:30:00
2,130,2020-03-23 15:30:00
3,572,2020-03-23 15:30:00
4,721,2020-03-23 15:30:00
5,371,2020-03-23 15:30:00
6,490,2020-03-23 15:30:00
7,816,2020-03-23 15:30:00
8,327,2020-03-23 15:30:00
9,478,2020-03-23 15:30:00
1,73,2020-03-23 15:45:00
2,131,2020-03-23 15:45:00
3,573,2020-03-23 15:45:00
4,721,2020-03-23 15:45:00
5,371,2020-03-23 15:45:00
6,492,2020-03-23 15:45:00
7,827,2020-03-23 15:45:00
8,327,2020-03-23 15:45:00
9,479,2020-03-23 15:45:00
1,73,2020-03-23 16:00:00
2,132,2020-03-23 16:00:00
3,574,2020-03-23 16:00:00
4,721,2020-03-23 16:00:00
5,371,2020-03-23 16:00:00
6,492,2020-03-23 16:00:00
7,844,2020-03-23 16:00:00
8,327,2020-03-23 16:00:00
9,484,2020-03-23 16:00:00
1,73,2020-03-23 16:15:00
2,132,2020-03-23 16:15:00
3,575,2020-03-23 16:15:00
4,721,2020-03-23 16:15:00
5,382,2020-03-23 16:15:00
6,492,2020-03-23 16:15:00
7,850,2020-03-23 16:15:00
8,327,2020-03-23 16:15:00
9,490,2020-03-23 16:15:00
1,73,2020-03-23 16:30:00
2,132,2020-03-23 16:30:00
3,577,2020-03-23 16:30:00
4,721,2020-03-23 16:30:00
5,382,2020-03-23 16:30:00
6,491,2020-03-23 16:30:00
7,855,2020-03-23 16:30:00
8,327,2020-03-23 16:30:00
9,499,2020-03-23 16:30:00
1,77,2020-03-23 16:45:00
2,132,2020-03-23 16:45:00
3,582,2020-03-23 16:45:00
4,721,2020-03-23 16:45:00
5,382,2020-03-23 16:45:00
6,491,2020-03-23 16:45:00
7,864,2020-03-23 16:45:00
8,327,2020-03-23 16:45:00
9,499,2020-03-23 16:45:00
1,82,2020-03-23 17:00:00
2,132,2020-03-23 17:00:00
3,590,2020-03-23 17:00:00
4,721,2020-03-23 17:00:00
5,382,2020-03-23 17:00:00
6,491,2020-03-23 17:00:00
7,869,2020-03-23 17:00:00
8,327,2020-03-23 17:00:00
9,503,2020-03-23 17:00:00
1,83,2020-03-23 17:15:00
2,133,2020-03-23 17:15:00
3,591,2020-03-23 17:15:00
4,725,2020-03-23 17:15:00
5,382,2020-03-23 17:15:00
6,491,2020-03-23 17:15:00
7,1043,2020-03-23 17:15:00
8,327,2020-03-23 17:15:00
9,521,2020-03-23 17:15:00
1,83,2020-03-23 17:30:00
2,133,2020-03-23 17:30:00
3,591,2020-03-23 17:30:00
4,725,2020-03-23 17:30:00
5,382,2020-03-23 17:30:00
6,491,2020-03-23 17:30:00
7,1043,2020-03-23 17:30:00
8,327,2020-03-23 17:30:00
9,531,2020-03-23 17:30:00
1,83,2020-03-23 17:45:00
2,133,2020-03-23 17:45:00
3,591,2020-03-23 17:45:00
4,726,2020-03-23 17:45:00
5,382,2020-03-23 17:45:00
6,491,2020-03-23 17:45:00
7,1051,2020-03-23 17:45:00
8,344,2020-03-23 17:45:00
9,534,2020-03-23 17:45:00
1,83,2020-03-23 18:00:00
2,133,2020-03-23 18:00:00
3,592,2020-03-23 18:00:00
4,732,2020-03-23 18:00:00
5,382,2020-03-23 18:00:00
6,491,2020-03-23 18:00:00
7,1055,2020-03-23 18:00:00
8,344,2020-03-23 18:00:00
9,534,2020-03-23 18:00:00
1,83,2020-03-23 18:15:00
2,134,2020-03-23 18:15:00
3,592,2020-03-23 18:15:00
4,743,2020-03-23 18:15:00
5,395,2020-03-23 18:15:00
6,491,2020-03-23 18:15:00
7,1056,2020-03-23 18:15:00
8,344,2020-03-23 18:15:00
9,536,2020-03-23 18:15:00
1,83,2020-03-23 18:30:00
2,134,2020-03-23 18:30:00
3,592,2020-03-23 18:30:00
4,745,2020-03-23 18:30:00
5,395,2020-03-23 18:30:00
6,491,2020-03-23 18:30:00
7,1056,2020-03-23 18:30:00
8,344,2020-03-23 18:30:00
9,536,2020-03-23 18:30:00
1,83,2020-03-23 18:45:00
2,134,2020-03-23 18:45:00
3,594,2020-03-23 18:45:00
4,745,2020-03-23 18:45:00
5,395,2020-03-23 18:45:00
6,499,2020-03-23 18:45:00
7,1056,2020-03-23 18:45:00
8,344,2020-03-23 18:45:00
9,546,2020-03-23 18:45:00
1,83,2020-03-23 19:00:00
2,134,2020-03-23 19:00:00
3,603,2020-03-23 19:00:00
4,746,2020-03-23 19:00:00
5,395,2020-03-23 19:00:00
6,503,2020-03-23 19:00:00
7,1056,2020-03-23 19:00:00
8,352,2020-03-23 19:00:00
9,554,2020-03-23 19:00:00
1,85,2020-03-23 19:15:00
2,135,2020-03-23 19:15:00
3,607,2020-03-23 19:15:00
4,747,2020-03-23 19:15:00
5,395,2020-03-23 19:15:00
6,503,2020-03-23 19:15:00
7,1057,2020-03-23 19:15:00
8,352,2020-03-23 19:15:00
9,555,2020-03-23 19:15:00
1,85,2020-03-23 19:30:00
2,135,2020-03-23 19:30:00
3,607,2020-03-23 19:30:00
4,751,2020-03-23 19:30:00
5,395,2020-03-23 19:30:00
6,503,2020-03-23 19:30:00
7,1056,2020-03-23 19:30:00
8,352,2020-03-23 19:30:00
9,555,2020-03-23 19:30:00
1,85,2020-03-23 19:45:00
2,135,2020-03-23 19:45:00
3,607,2020-03-23 19:45:00
4,752,2020-03-23 19:45:00
5,395,2020-03-23 19:45:00
6,503,2020-03-23 19:45:00
7,1063,2020-03-23 19:45:00
8,352,2020-03-23 19:45:00
9,555,2020-03-23 19:45:00
1,85,2020-03-23 20:00:00
2,135,2020-03-23 20:00:00
3,608,2020-03-23 20:00:00
4,752,2020-03-23 20:00:00
5,395,2020-03-23 20:00:00
6,503,2020-03-23 20:00:00
7,1065,2020-03-23 20:00:00
8,352,2020-03-23 20:00:00
9,558,2020-03-23 20:00:00
1,85,2020-03-23 20:15:00
2,135,2020-03-23 20:15:00
3,609,2020-03-23 20:15:00
4,753,2020-03-23 20:15:00
5,404,2020-03-23 20:15:00
6,503,2020-03-23 20:15:00
7,1065,2020-03-23 20:15:00
8,352,2020-03-23 20:15:00
9,559,2020-03-23 20:15:00
1,85,2020-03-23 20:30:00
2,135,2020-03-23 20:30:00
3,609,2020-03-23 20:30:00
4,756,2020-03-23 20:30:00
5,404,2020-03-23 20:30:00
6,503,2020-03-23 20:30:00
7,1065,2020-03-23 20:30:00
8,352,2020-03-23 20:30:00
9,559,2020-03-23 20:30:00
1,85,2020-03-23 20:45:00
2,135,2020-03-23 20:45:00
3,609,2020-03-23 20:45:00
4,761,2020-03-23 20:45:00
5,404,2020-03-23 20:45:00
6,503,2020-03-23 20:45:00
7,1068,2020-03-23 20:45:00
8,352,2020-03-23 20:45:00
9,559,2020-03-23 20:45:00
1,85,2020-03-23 21:00:00
2,135,2020-03-23 21:00:00
3,609,2020-03-23 21:00:00
4,762,2020-03-23 21:00:00
5,404,2020-03-23 21:00:00
6,503,2020-03-23 21:00:00
7,1069,2020-03-23 21:00:00
8,352,2020-03-23 21:00:00
9,559,2020-03-23 21:00:00
1,85,2020-03-23 21:15:00
2,135,2020-03-23 21:15:00
3,609,2020-03-23 21:15:00
4,762,2020-03-23 21:15:00
5,404,2020-03-23 21:15:00
6,503,2020-03-23 21:15:00
7,1069,2020-03-23 21:15:00
8,352,2020-03-23 21:15:00
9,558,2020-03-23 21:15:00
1,85,2020-03-23 21:30:00
2,135,2020-03-23 21:30:00
3,609,2020-03-23 21:30:00
4,761,2020-03-23 21:30:00
5,404,2020-03-23 21:30:00
6,503,2020-03-23 21:30:00
7,1067,2020-03-23 21:30:00
8,352,2020-03-23 21:30:00
9,557,2020-03-23 21:30:00
1,85,2020-03-23 21:45:00
2,135,2020-03-23 21:45:00
3,609,2020-03-23 21:45:00
4,762,2020-03-23 21:45:00
5,404,2020-03-23 21:45:00
6,503,2020-03-23 21:45:00
7,1065,2020-03-23 21:45:00
8,352,2020-03-23 21:45:00
9,557,2020-03-23 21:45:00
1,85,2020-03-23 22:00:00
2,135,2020-03-23 22:00:00
3,609,2020-03-23 22:00:00
4,764,2020-03-23 22:00:00
5,404,2020-03-23 22:00:00
6,503,2020-03-23 22:00:00
7,1065,2020-03-23 22:00:00
8,352,2020-03-23 22:00:00
9,557,2020-03-23 22:00:00
1,85,2020-03-23 22:15:00
2,135,2020-03-23 22:15:00
3,609,2020-03-23 22:15:00
4,764,2020-03-23 22:15:00
5,404,2020-03-23 22:15:00
6,503,2020-03-23 22:15:00
7,1065,2020-03-23 22:15:00
8,352,2020-03-23 22:15:00
9,557,2020-03-23 22:15:00
1,85,2020-03-23 22:30:00
2,135,2020-03-23 22:30:00
3,609,2020-03-23 22:30:00
4,764,2020-03-23 22:30:00
5,404,2020-03-23 22:30:00
6,503,2020-03-23 22:30:00
7,1065,2020-03-23 22:30:00
8,352,2020-03-23 22:30:00
9,557,2020-03-23 22:30:00
1,85,2020-03-23 22:45:00
